area Id,x,y,z,heading_circle,from_loc,to_loc
1712300015392,2113282,-1124475,540342,13340,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2115110,-1114692,540154,15148,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2115472,-1107099,540165,16439,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2113420,-1093733,540089,18206,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2108723,-1064940,539695,18138,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2106224,-1049532,539534,17617,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2103646,-1030671,539395,18043,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2103106,-1024100,539515,17877,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2099915,-1002454,539510,17902,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2096493,-977086,539390,18015,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2093114,-950512,539209,17659,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2089055,-923901,538824,18093,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2085202,-897354,538708,18146,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2082453,-876628,538493,17334,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2078178,-846962,537994,18093,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2074653,-821474,537814,17873,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2069240,-794760,537710,18811,B4_99_A_0_DP8_LTG_530,INT_95
1712300015392,2064861,-775008,537631,18787,B4_99_A_0_DP8_LTG_530,INT_95
1712111079500,2106034,-767815,537135,-14475,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2108223,-791103,537744,-15313,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2109470,-798909,537817,-15123,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2113360,-828389,538093,-14994,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2117144,-856616,538426,-15078,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2120677,-881853,538717,-14781,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2124444,-908734,538906,-15062,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2127978,-936134,539121,-15013,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2131701,-963498,539302,-14962,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2135235,-991121,539413,-15029,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2138579,-1018243,539492,-15154,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2141802,-1043462,539628,-14936,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2143657,-1054804,539764,-14732,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2147732,-1075568,539856,-14768,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2152972,-1103340,540206,-14381,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2155825,-1119342,540425,-15047,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2155980,-1127770,540386,-17027,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2154601,-1136170,540362,-18927,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2151223,-1146130,540340,-20281,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2146310,-1155486,540364,-22032,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2140199,-1163905,540367,-23521,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2120781,-1186163,540297,-23947,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2109102,-1199046,540156,-24435,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2098260,-1209767,540040,-23778,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2094838,-1214844,540117,-21928,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2092502,-1220516,540292,-19692,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2090985,-1228944,540309,-17734,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2090546,-1240379,540275,-16148,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2091511,-1251898,540392,-14948,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2092608,-1261655,540354,-15233,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2095450,-1281238,540411,-15308,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2097674,-1308472,540330,-15664,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2098811,-1337422,540368,-16146,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2099828,-1350510,540313,-15023,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2101862,-1358901,540274,-13390,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2104189,-1364776,540239,-11814,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2107447,-1370160,540211,-10079,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2111697,-1374968,540179,-8206,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2116489,-1379265,540098,-7359,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2121936,-1382653,540095,-5232,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2127978,-1385057,540098,-3399,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2138613,-1387294,540130,-1794,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2166547,-1389995,540370,-634,INT_95,B4_99_A_0_DP8_LTG_530
1712111079500,2174726,-1390450,540177,-605,INT_95,B4_99_A_0_DP8_LTG_530
1711211208357,-837946,477456,555745,-14714,INT_66,B4_99_A_0_ROM4
1711211208357,-837351,469863,555831,-15169,INT_66,B4_99_A_0_ROM4
1711211208357,-835989,459764,555884,-14836,INT_66,B4_99_A_0_ROM4
1711211208357,-833153,439520,557155,-15037,INT_66,B4_99_A_0_ROM4
1711211208357,-831240,424010,558821,-14817,INT_66,B4_99_A_0_ROM4
1711211208357,-828965,407423,560759,-15170,INT_66,B4_99_A_0_ROM4
1711211208357,-826732,388052,562738,-14913,INT_66,B4_99_A_0_ROM4
1711211208357,-825000,372143,564202,-15635,INT_66,B4_99_A_0_ROM4
1711211208357,-824586,357579,564695,-16618,INT_66,B4_99_A_0_ROM4
1711211208357,-825112,351091,564720,-17335,INT_66,B4_99_A_0_ROM4
1711211208357,-826724,344501,564729,-19306,INT_66,B4_99_A_0_ROM4
1711211208357,-829568,338170,564697,-21267,INT_66,B4_99_A_0_ROM4
1711211208357,-833593,332397,564646,-23298,INT_66,B4_99_A_0_ROM4
1711211208357,-838609,327524,564635,-25300,INT_66,B4_99_A_0_ROM4
1711211208357,-844418,323913,564626,-27465,INT_66,B4_99_A_0_ROM4
1711211208357,-848655,322129,564575,-28503,INT_66,B4_99_A_0_ROM4
1711211208357,-860587,318010,564320,-30050,INT_66,B4_99_A_0_ROM4
1711211208357,-876213,314594,564263,-31023,INT_66,B4_99_A_0_ROM4
1711211208357,-886513,313666,564267,-32250,INT_66,B4_99_A_0_ROM4
1711211208357,-910448,314186,564215,32597,INT_66,B4_99_A_0_ROM4
1711211208357,-926194,315495,564255,31344,INT_66,B4_99_A_0_ROM4
1711211208357,-945751,318465,564516,31342,INT_66,B4_99_A_0_ROM4
1711211208357,-962075,322252,564894,30049,INT_66,B4_99_A_0_ROM4
1711211208357,-973426,326150,564929,28856,INT_66,B4_99_A_0_ROM4
1711211208357,-987500,332722,564930,27787,INT_66,B4_99_A_0_ROM4
1711211208357,-992155,335191,565020,27283,INT_66,B4_99_A_0_ROM4
1711211282642,-978744,366926,564903,-4332,B4_99_A_0_ROM4,INT_66
1711211282642,-951810,355361,564490,-3779,B4_99_A_0_ROM4,INT_66
1711211282642,-939941,351128,564349,-3238,B4_99_A_0_ROM4,INT_66
1711211282642,-931555,349355,564280,-1810,B4_99_A_0_ROM4,INT_66
1711211282642,-920562,348325,564334,-1165,B4_99_A_0_ROM4,INT_66
1711211282642,-908758,347527,564413,-98,B4_99_A_0_ROM4,INT_66
1711211282642,-899588,348520,564443,1913,B4_99_A_0_ROM4,INT_66
1711211282642,-882638,350339,564477,2191,B4_99_A_0_ROM4,INT_66
1711211282642,-876584,351666,564491,2682,B4_99_A_0_ROM4,INT_66
1711211282642,-871042,353476,564456,3941,B4_99_A_0_ROM4,INT_66
1711211282642,-863251,357830,564405,6175,B4_99_A_0_ROM4,INT_66
1711211282642,-860898,360048,564350,8581,B4_99_A_0_ROM4,INT_66
1711211282642,-859174,362953,564246,11945,B4_99_A_0_ROM4,INT_66
1711211282642,-858295,366267,564124,14368,B4_99_A_0_ROM4,INT_66
1711211282642,-858527,373720,563523,17250,B4_99_A_0_ROM4,INT_66
1711211282642,-862402,400564,560878,17765,B4_99_A_0_ROM4,INT_66
1711211282642,-864216,415814,559353,17730,B4_99_A_0_ROM4,INT_66
1711211282642,-867319,435139,557267,17867,B4_99_A_0_ROM4,INT_66
1711211282642,-870353,462382,555564,17680,B4_99_A_0_ROM4,INT_66
1711211282642,-871180,467209,555556,18504,B4_99_A_0_ROM4,INT_66
1711211282642,-873214,476936,555462,18069,B4_99_A_0_ROM4,INT_66
1711211282642,-873886,482180,555463,17173,B4_99_A_0_ROM4,INT_66
1715517102576,2750235,-1092619,536592,-18739,INT_10,GATE_12
1715517102576,2743521,-1121022,536505,-18982,INT_10,GATE_12
1715517102576,2736712,-1148849,536482,-18887,INT_10,GATE_12
1715517102576,2730602,-1177225,536243,-18473,INT_10,GATE_12
1715517102576,2725060,-1205609,535813,-18317,INT_10,GATE_12
1715517102576,2720259,-1234513,533650,-18311,INT_10,GATE_12
1715517102576,2719307,-1238314,533364,-17583,INT_10,GATE_12
1715517102576,2717647,-1251917,532079,-17567,INT_10,GATE_12
1715517102576,2715932,-1269617,530255,-17255,INT_10,GATE_12
1715517102576,2714346,-1291913,527944,-16961,INT_10,GATE_12
1715517102576,2713709,-1307089,526406,-16711,INT_10,GATE_12
1715517102576,2713709,-1322404,525044,-16147,INT_10,GATE_12
1715517102576,2714131,-1333774,524052,-15859,INT_10,GATE_12
1715517102576,2715941,-1352246,522297,-15192,INT_10,GATE_12
1715517102576,2717579,-1362994,521220,-14606,INT_10,GATE_12
1715517102576,2720621,-1377363,519637,-14110,INT_10,GATE_12
1715517102576,2727740,-1406230,516726,-13752,INT_10,GATE_12
1715517102576,2733360,-1429982,514175,-14147,INT_10,GATE_12
1715517102576,2736006,-1443367,512845,-14649,INT_10,GATE_12
1715517102576,2737083,-1450273,512209,-14962,INT_10,GATE_12
1715517102576,2737928,-1460882,511289,-15801,INT_10,GATE_12
1715517102576,2737729,-1471361,510661,-16828,INT_10,GATE_12
1715517102576,2736954,-1477924,510410,-17855,INT_10,GATE_12
1715517102576,2735670,-1484124,510322,-18770,INT_10,GATE_12
1715517102576,2733748,-1490102,510281,-19962,INT_10,GATE_12
1715517102576,2731214,-1495745,510290,-21089,INT_10,GATE_12
1715517102576,2728163,-1501129,510307,-21983,INT_10,GATE_12
1715517102576,2724508,-1506113,510275,-23227,INT_10,GATE_12
1715517102576,2722422,-1508415,510269,-24063,INT_10,GATE_12
1715517102576,2717854,-1512601,510300,-25324,INT_10,GATE_12
1715517102576,2712726,-1516240,510323,-26619,INT_10,GATE_12
1715517102576,2707081,-1519340,510366,-27746,INT_10,GATE_12
1715517102576,2695566,-1524631,510489,-28456,INT_10,GATE_12
1715517102576,2684146,-1528872,510272,-29414,INT_10,GATE_12
1715517102576,2665296,-1534887,510251,-29884,INT_10,GATE_12
1715517102576,2638328,-1542480,510206,-29857,INT_10,GATE_12
1715517102576,2611566,-1550908,510015,-29406,INT_10,GATE_12
1715517102576,2587149,-1559735,510137,-28755,INT_10,GATE_12
1715517102576,2578918,-1563327,510041,-27657,INT_10,GATE_12
1715517102576,2570290,-1568414,510163,-26742,INT_10,GATE_12
1715517102576,2560336,-1575960,510080,-25605,INT_10,GATE_12
1715517102576,2542701,-1592101,510242,-24904,INT_10,GATE_12
1715517102576,2521352,-1612243,510255,-24775,INT_10,GATE_12
1715517102576,2500813,-1631392,510134,-24889,INT_10,GATE_12
1715517102576,2480335,-1650828,510156,-25121,INT_10,GATE_12
1715517102576,2468579,-1662078,510050,-24614,INT_10,GATE_12
1715517102576,2449781,-1681171,509840,-24527,INT_10,GATE_12
1715517102576,2428458,-1700626,509984,-25067,INT_10,GATE_12
1715517102576,2422795,-1705713,509984,-25230,INT_10,GATE_12
1715517102576,2407540,-1720081,510149,-25097,INT_10,GATE_12
1715517102576,2390112,-1734914,510189,-25584,INT_10,GATE_12
1715517102576,2377701,-1744827,510239,-25887,INT_10,GATE_12
1715517102576,2365954,-1753552,510297,-26322,INT_10,GATE_12
1715517102576,2352827,-1762370,510184,-26779,INT_10,GATE_12
1715517102576,2340519,-1770065,509981,-27101,INT_10,GATE_12
1715517102576,2323911,-1779811,509980,-27278,INT_10,GATE_12
1715517102576,2317817,-1783301,510044,-27046,INT_10,GATE_12
1715516772192,2302312,-1750693,510342,4136,GATE_12,INT_10
1715516772192,2312137,-1746275,510405,4913,GATE_12,INT_10
1715516772192,2326626,-1738654,510444,5340,GATE_12,INT_10
1715516772192,2339804,-1730997,510431,5807,GATE_12,INT_10
1715516772192,2349173,-1724824,510452,6255,GATE_12,INT_10
1715516772192,2358585,-1717909,510431,6925,GATE_12,INT_10
1715516772192,2370677,-1708219,510321,7269,GATE_12,INT_10
1715516772192,2380985,-1699095,510254,7792,GATE_12,INT_10
1715516772192,2391216,-1688894,510279,8335,GATE_12,INT_10
1715516772192,2406816,-1672279,510317,8635,GATE_12,INT_10
1715516772192,2425303,-1651469,510457,8765,GATE_12,INT_10
1715516772192,2444549,-1630027,510460,8690,GATE_12,INT_10
1715516772192,2460175,-1614118,510626,8193,GATE_12,INT_10
1715516772192,2476586,-1598116,510495,7913,GATE_12,INT_10
1715516772192,2490867,-1585047,510327,7588,GATE_12,INT_10
1715516772192,2505373,-1572665,510271,7218,GATE_12,INT_10
1715516772192,2520706,-1560598,510342,6772,GATE_12,INT_10
1715516772192,2536530,-1549246,510510,6343,GATE_12,INT_10
1715516772192,2548933,-1541050,510352,5948,GATE_12,INT_10
1715516772192,2558974,-1535240,510365,5248,GATE_12,INT_10
1715516772192,2569859,-1529634,510236,4769,GATE_12,INT_10
1715516772192,2581098,-1524445,510145,4382,GATE_12,INT_10
1715516772192,2596190,-1518282,510115,3946,GATE_12,INT_10
1715516772192,2615221,-1511469,510053,3481,GATE_12,INT_10
1715516772192,2641612,-1502326,510230,3501,GATE_12,INT_10
1715516772192,2666718,-1493833,510318,3473,GATE_12,INT_10
1715516772192,2680147,-1488876,510297,3891,GATE_12,INT_10
1715516772192,2686163,-1486185,510301,4646,GATE_12,INT_10
1715516772192,2689033,-1484588,510304,5296,GATE_12,INT_10
1715516772192,2691791,-1482806,510310,5983,GATE_12,INT_10
1715516772192,2694437,-1480820,510342,6715,GATE_12,INT_10
1715516772192,2696885,-1478657,510397,7548,GATE_12,INT_10
1715516772192,2699057,-1476188,510442,8858,GATE_12,INT_10
1715516772192,2700979,-1473468,510556,9967,GATE_12,INT_10
1715516772192,2702590,-1470535,510719,11145,GATE_12,INT_10
1715516772192,2705314,-1464251,511200,12350,GATE_12,INT_10
1715516772192,2706236,-1461105,511482,13410,GATE_12,INT_10
1715516772192,2706745,-1457958,511862,14711,GATE_12,INT_10
1715516772192,2706874,-1454802,512228,15957,GATE_12,INT_10
1715516772192,2706607,-1451507,512593,17227,GATE_12,INT_10
1715516772192,2705314,-1444805,513343,18647,GATE_12,INT_10
1715516772192,2699281,-1416895,516037,18476,GATE_12,INT_10
1715516772192,2693756,-1389671,518612,18251,GATE_12,INT_10
1715516772192,2689472,-1362187,521307,17888,GATE_12,INT_10
1715516772192,2687369,-1348978,522544,18179,GATE_12,INT_10
1715516772192,2685421,-1336346,523758,17808,GATE_12,INT_10
1715516772192,2684344,-1326618,524585,17362,GATE_12,INT_10
1715516772192,2683896,-1316538,525483,16595,GATE_12,INT_10
1715516772192,2683965,-1299227,527062,16280,GATE_12,INT_10
1715516772192,2684697,-1274147,529526,15985,GATE_12,INT_10
1715516772192,2684981,-1269761,529981,15855,GATE_12,INT_10
1715516772192,2686921,-1242180,532599,15292,GATE_12,INT_10
1715516772192,2689610,-1220562,534355,14750,GATE_12,INT_10
1715516772192,2692429,-1206871,535603,13956,GATE_12,INT_10
1715516772192,2699582,-1179127,536129,13794,GATE_12,INT_10
1715516772192,2703254,-1163450,536515,14455,GATE_12,INT_10
1715516772192,2707641,-1134165,536586,14661,GATE_12,INT_10
1715516772192,2709623,-1122628,536531,15188,GATE_12,INT_10
1715516772192,2712355,-1105800,536483,14517,GATE_12,INT_10
1715516772192,2713847,-1099423,536585,14044,GATE_12,INT_10
1668616540561,2682594,-603719,535090,-8386,INT_26,INT_10
1668616540561,2688860,-610430,535095,-8845,INT_26,INT_10
1668616540561,2695212,-617957,535214,-9197,INT_26,INT_10
1668616540561,2700591,-625049,535243,-9785,INT_26,INT_10
1668616540561,2711157,-641190,535402,-10482,INT_26,INT_10
1668616540561,2724801,-663569,535774,-10691,INT_26,INT_10
1668616540561,2735678,-681641,535865,-10854,INT_26,INT_10
1668616540561,2740380,-690180,535933,-11149,INT_26,INT_10
1668616540561,2746857,-700966,536152,-11587,INT_26,INT_10
1668616540561,2751580,-712169,536264,-12588,INT_26,INT_10
1668616540561,2755527,-724960,536323,-13577,INT_26,INT_10
1668616540561,2759268,-743041,536168,-14478,INT_26,INT_10
1668616540561,2762673,-769894,536195,-15046,INT_26,INT_10
1668616540561,2764177,-782781,536093,-15198,INT_26,INT_10
1668616540561,2766904,-811199,535979,-15254,INT_26,INT_10
1668616540561,2769576,-839444,536114,-15728,INT_26,INT_10
1668616540561,2771929,-868998,536280,-15553,INT_26,INT_10
1668616540561,2774024,-898320,536095,-15409,INT_26,INT_10
1668616540561,2775773,-927641,536041,-15619,INT_26,INT_10
1668616540561,2777256,-953584,535919,-16109,INT_26,INT_10
1668616540561,2777109,-979815,536220,-16654,INT_26,INT_10
1668616540561,2776015,-994982,536498,-17495,INT_26,INT_10
1668616540561,2773394,-1011708,536554,-18385,INT_26,INT_10
1668616540561,2768895,-1028277,536564,-19465,INT_26,INT_10
1668616540561,2761466,-1051370,536684,-20199,INT_26,INT_10
1668616540561,2756855,-1065312,536812,-19260,INT_26,INT_10
1668616604646,2719776,-1087431,536677,14128,INT_10,INT_26
1668616604646,2721931,-1076237,536737,14669,INT_10,INT_26
1668616604646,2726559,-1047175,536653,14636,INT_10,INT_26
1668616604646,2730024,-1032175,536440,13979,INT_10,INT_26
1668616604646,2732584,-1021575,536405,14375,INT_10,INT_26
1668616604646,2734135,-1012200,536395,14927,INT_10,INT_26
1668616604646,2737169,-986647,536453,15463,INT_10,INT_26
1668616604646,2738936,-965660,536427,15809,INT_10,INT_26
1668616604646,2738876,-944200,536211,16609,INT_10,INT_26
1668616604646,2738488,-914285,536282,16731,INT_10,INT_26
1668616604646,2737429,-893794,536212,16978,INT_10,INT_26
1668616604646,2736161,-875987,536271,17177,INT_10,INT_26
1668616604646,2733515,-846637,536476,17280,INT_10,INT_26
1668616604646,2731239,-820639,536364,17282,INT_10,INT_26
1668616604646,2729197,-794250,536340,17187,INT_10,INT_26
1668616604646,2727077,-768622,536293,17369,INT_10,INT_26
1668616604646,2725292,-753567,536203,17821,INT_10,INT_26
1668616604646,2723543,-743747,536145,18362,INT_10,INT_26
1668616604646,2722491,-738911,536139,18618,INT_10,INT_26
1668616604646,2721224,-734121,536119,19081,INT_10,INT_26
1668616604646,2719638,-729425,536060,19781,INT_10,INT_26
1668616604646,2715700,-720263,536012,20778,INT_10,INT_26
1668616604646,2709184,-707222,535960,21352,INT_10,INT_26
1668616604646,2702220,-694701,535910,21817,INT_10,INT_26
1668616604646,2692498,-678485,535725,22159,INT_10,INT_26
1668616604646,2678078,-655605,535403,22261,INT_10,INT_26
1668616604646,2671174,-645358,535351,22780,INT_10,INT_26
1668616604646,2663909,-636150,535152,23584,INT_10,INT_26
1668616604646,2656436,-628102,535191,24403,INT_10,INT_26
1668616604646,2646886,-618663,535232,24822,INT_10,INT_26
1716557663545,4793705,1131696,530693,-16384,INT_78,P172_540_A
1716557663545,4793317,1139930,530688,17157,INT_78,P172_540_A
1716557663545,4792085,1150576,530783,18121,INT_78,P172_540_A
1716557663545,4790990,1155662,530776,19010,INT_78,P172_540_A
1716557663545,4789708,1159549,530799,19843,INT_78,P172_540_A
1716557663545,4786810,1167228,530851,20603,INT_78,P172_540_A
1716557663545,4780846,1177466,530569,22390,INT_78,P172_540_A
1716557663545,4765176,1201079,530590,22658,INT_78,P172_540_A
1716557663545,4754155,1216831,530600,22547,INT_78,P172_540_A
1716557663545,4745689,1231413,530355,21177,INT_78,P172_540_A
1716557663545,4742655,1239841,530451,19358,INT_78,P172_540_A
1716557663545,4739802,1249169,530589,18298,INT_78,P172_540_A
1716557663545,4738915,1258479,530532,16782,INT_78,P172_540_A
1716557663545,4739311,1268791,530598,15351,INT_78,P172_540_A
1716557663545,4741078,1278677,530628,14047,INT_78,P172_540_A
1716557663545,4743437,1286721,530574,13360,INT_78,P172_540_A
1716557663545,4746672,1294966,530521,11527,INT_78,P172_540_A
1716557663545,4752412,1304610,530428,10253,INT_78,P172_540_A
1716557663545,4763116,1318895,530608,9468,INT_78,P172_540_A
1716557663545,4772099,1329014,530666,8529,INT_78,P172_540_A
1716557663545,4784672,1341525,530560,7924,INT_78,P172_540_A
1716557663545,4801858,1355931,530448,7127,INT_78,P172_540_A
1716557663545,4813615,1365120,530505,6512,INT_78,P172_540_A
1716557663545,4832395,1379423,530657,6841,INT_78,P172_540_A
1716557663545,4845272,1389958,530660,6973,INT_78,P172_540_A
1716557663545,4853529,1396326,530743,7681,INT_78,P172_540_A
1716557663545,4861527,1402322,530852,6410,INT_78,P172_540_A
1716557663545,4876937,1412216,530723,5305,INT_78,P172_540_A
1716557663545,4886720,1416932,530626,4095,INT_78,P172_540_A
1716557663545,4894270,1419094,530614,2485,INT_78,P172_540_A
1716557663545,4901605,1420245,530455,1406,INT_78,P172_540_A
1716557663545,4910913,1420227,530542,86,INT_78,P172_540_A
1716557663545,4921816,1418640,530620,-1963,INT_78,P172_540_A
1716557663545,4950465,1410722,530674,-2981,INT_78,P172_540_A
1716557663545,4957671,1408671,530609,-2129,INT_78,P172_540_A
1716557663545,4975943,1403826,530476,-2843,INT_78,P172_540_A
